Filename                                                                                        Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
targets/openssl_11_6/repo/crypto/asn1/a_strex.c                                                     382               129    66.23%          14                 4    71.43%         423               144    65.96%         220                93    57.73%
targets/openssl_11_6/repo/crypto/asn1/a_strnid.c                                                    123               123     0.00%          11                11     0.00%         129               129     0.00%          54                54     0.00%
targets/openssl_11_6/repo/crypto/asn1/a_time.c                                                      386               172    55.44%          19                12    36.84%         389               170    56.30%         250               111    55.60%
targets/openssl_11_6/repo/crypto/asn1/a_type.c                                                      130               104    20.00%           6                 4    33.33%         106                91    14.15%          96                85    11.46%
targets/openssl_11_6/repo/crypto/asn1/a_utctm.c                                                      54                54     0.00%           7                 7     0.00%          55                55     0.00%          32                32     0.00%
targets/openssl_11_6/repo/crypto/asn1/a_utf8.c                                                       92                 7    92.39%           2                 0   100.00%          97                 7    92.78%          64                 7    89.06%
targets/openssl_11_6/repo/crypto/asn1/a_verify.c                                                    216               216     0.00%           4                 4     0.00%         144               144     0.00%          68                68     0.00%
targets/openssl_11_6/repo/crypto/asn1/ameth_lib.c                                                   183               121    33.88%          28                21    25.00%         241               164    31.95%          84                53    36.90%
targets/openssl_11_6/repo/crypto/asn1/asn1_err.c                                                      3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/asn1/asn1_gen.c                                                    661               661     0.00%          12                12     0.00%         541               541     0.00%         274               274     0.00%
targets/openssl_11_6/repo/crypto/asn1/asn1_lib.c                                                    279               116    58.42%          25                13    48.00%         337               131    61.13%         144                61    57.64%
targets/openssl_11_6/repo/crypto/asn1/asn1_parse.c                                                  349               349     0.00%           5                 5     0.00%         316               316     0.00%         228               228     0.00%
targets/openssl_11_6/repo/crypto/asn1/asn_moid.c                                                     61                61     0.00%           4                 4     0.00%          60                60     0.00%          20                20     0.00%
targets/openssl_11_6/repo/crypto/asn1/asn_mstbl.c                                                    98                98     0.00%           4                 4     0.00%          81                81     0.00%          40                40     0.00%
targets/openssl_11_6/repo/crypto/asn1/asn_pack.c                                                     50                42    16.00%           2                 1    50.00%          36                28    22.22%          20                18    10.00%
targets/openssl_11_6/repo/crypto/asn1/d2i_pr.c                                                      136               136     0.00%           7                 7     0.00%         155               155     0.00%          68                68     0.00%
targets/openssl_11_6/repo/crypto/asn1/evp_asn1.c                                                     95                95     0.00%           8                 8     0.00%          98                98     0.00%          36                36     0.00%
targets/openssl_11_6/repo/crypto/asn1/f_int.c                                                       127               107    15.75%           4                 3    25.00%         123               102    17.07%          58                49    15.52%
targets/openssl_11_6/repo/crypto/asn1/f_string.c                                                    113                92    18.58%           2                 1    50.00%         106                84    20.75%          48                36    25.00%
targets/openssl_11_6/repo/crypto/asn1/i2d_evp.c                                                     105               105     0.00%           5                 5     0.00%          92                92     0.00%          44                44     0.00%
targets/openssl_11_6/repo/crypto/asn1/nsseq.c                                                         5                 5     0.00%           1                 1     0.00%           8                 8     0.00%           2                 2     0.00%
targets/openssl_11_6/repo/crypto/asn1/p5_pbe.c                                                       73                73     0.00%           4                 4     0.00%          62                62     0.00%          24                24     0.00%
targets/openssl_11_6/repo/crypto/asn1/p5_pbev2.c                                                    133               133     0.00%           5                 5     0.00%         130               130     0.00%          64                64     0.00%
targets/openssl_11_6/repo/crypto/asn1/p5_scrypt.c                                                   181               181     0.00%           4                 4     0.00%         162               162     0.00%          80                80     0.00%
targets/openssl_11_6/repo/crypto/asn1/p8_pkey.c                                                      31                25    19.35%           7                 6    14.29%          44                36    18.18%          20                17    15.00%
targets/openssl_11_6/repo/crypto/asn1/t_pkey.c                                                       73                13    82.19%           2                 0   100.00%          59                11    81.36%          40                13    67.50%
targets/openssl_11_6/repo/crypto/asn1/tasn_dec.c                                                    997               146    85.36%          15                 0   100.00%         817                97    88.13%         450                52    88.44%
targets/openssl_11_6/repo/crypto/asn1/tasn_enc.c                                                    431               135    68.68%           9                 1    88.89%         407               106    73.96%         272                97    64.34%
targets/openssl_11_6/repo/crypto/asn1/tasn_fre.c                                                    142                 6    95.77%           5                 0   100.00%         155                 5    96.77%          98                12    87.76%
targets/openssl_11_6/repo/crypto/asn1/tasn_new.c                                                    257                70    72.76%          10                 1    90.00%         261                64    75.48%         152                46    69.74%
targets/openssl_11_6/repo/crypto/asn1/tasn_prn.c                                                    385               385     0.00%          21                21     0.00%         393               393     0.00%         256               256     0.00%
targets/openssl_11_6/repo/crypto/asn1/tasn_typ.c                                                      3                 0   100.00%           2                 0   100.00%           8                 0   100.00%           0                 0         -
targets/openssl_11_6/repo/crypto/asn1/tasn_utl.c                                                    163                41    74.85%          13                 1    92.31%         158                25    84.18%          80                26    67.50%
targets/openssl_11_6/repo/crypto/asn1/x_algor.c                                                     120                99    17.50%           9                 6    33.33%         118                94    20.34%          70                59    15.71%
targets/openssl_11_6/repo/crypto/asn1/x_bignum.c                                                     65                43    33.85%           9                 5    44.44%          76                53    30.26%          32                24    25.00%
targets/openssl_11_6/repo/crypto/asn1/x_int64.c                                                     218               170    22.02%          20                17    15.00%         158               121    23.42%          68                54    20.59%
targets/openssl_11_6/repo/crypto/asn1/x_sig.c                                                        10                10     0.00%           2                 2     0.00%          12                12     0.00%           8                 8     0.00%
targets/openssl_11_6/repo/crypto/asn1_dsa.c                                                         145                28    80.69%           6                 0   100.00%         111                19    82.88%         104                41    60.58%
targets/openssl_11_6/repo/crypto/async/arch/async_posix.c                                            17                17     0.00%           4                 4     0.00%          27                27     0.00%           4                 4     0.00%
targets/openssl_11_6/repo/crypto/async/arch/async_posix.h                                             9                 9     0.00%           1                 1     0.00%          16                16     0.00%           6                 6     0.00%
targets/openssl_11_6/repo/crypto/async/async.c                                                      309               309     0.00%          20                20     0.00%         308               308     0.00%         116               116     0.00%
targets/openssl_11_6/repo/crypto/async/async_err.c                                                    3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/async/async_wait.c                                                 116               116     0.00%          12                12     0.00%         167               167     0.00%          64                64     0.00%
targets/openssl_11_6/repo/crypto/bf/bf_cfb64.c                                                       21                21     0.00%           1                 1     0.00%          52                52     0.00%          10                10     0.00%
targets/openssl_11_6/repo/crypto/bf/bf_ecb.c                                                         10                10     0.00%           2                 2     0.00%          19                19     0.00%           2                 2     0.00%
targets/openssl_11_6/repo/crypto/bf/bf_enc.c                                                         94                94     0.00%           3                 3     0.00%         127               127     0.00%          46                46     0.00%
targets/openssl_11_6/repo/crypto/bf/bf_ofb64.c                                                       16                16     0.00%           1                 1     0.00%          40                40     0.00%           6                 6     0.00%
targets/openssl_11_6/repo/crypto/bf/bf_skey.c                                                        25                25     0.00%           1                 1     0.00%          42                42     0.00%          16                16     0.00%
targets/openssl_11_6/repo/crypto/bio/bf_buff.c                                                      350               350     0.00%           9                 9     0.00%         369               369     0.00%         188               188     0.00%
targets/openssl_11_6/repo/crypto/bio/bf_prefix.c                                                     90                31    65.56%           9                 4    55.56%         111                39    64.86%          56                23    58.93%
targets/openssl_11_6/repo/crypto/bio/bf_readbuff.c                                                  161               161     0.00%          10                10     0.00%         184               184     0.00%          88                88     0.00%
targets/openssl_11_6/repo/crypto/bio/bio_addr.c                                                     506               506     0.00%          28                28     0.00%         566               566     0.00%         236               236     0.00%
targets/openssl_11_6/repo/crypto/bio/bio_dump.c                                                      73                56    23.29%           9                 8    11.11%          94                76    19.15%          48                34    29.17%
targets/openssl_11_6/repo/crypto/bio/bio_err.c                                                        3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/bio/bio_lib.c                                                      718               536    25.35%          59                38    35.59%         650               463    28.77%         328               245    25.30%
targets/openssl_11_6/repo/crypto/bio/bio_meth.c                                                      78                42    46.15%          26                15    42.31%         130                68    47.69%          20                12    40.00%
targets/openssl_11_6/repo/crypto/bio/bio_print.c                                                    639               354    44.60%          12                 4    66.67%         683               375    45.10%         458               259    43.45%
targets/openssl_11_6/repo/crypto/bio/bio_sock.c                                                     186               185     0.54%          13                12     7.69%         195               193     1.03%          66                66     0.00%
targets/openssl_11_6/repo/crypto/bio/bio_sock2.c                                                    260               260     0.00%           6                 6     0.00%         162               162     0.00%          68                68     0.00%
targets/openssl_11_6/repo/crypto/bio/bss_conn.c                                                     393               393     0.00%          13                13     0.00%         421               421     0.00%         178               178     0.00%
targets/openssl_11_6/repo/crypto/bio/bss_core.c                                                      78                78     0.00%          13                13     0.00%         103               103     0.00%          50                50     0.00%
targets/openssl_11_6/repo/crypto/bio/bss_file.c                                                     234               214     8.55%          10                 9    10.00%         215               197     8.37%         110               107     2.73%
targets/openssl_11_6/repo/crypto/bio/bss_mem.c                                                      218               132    39.45%          14                 6    57.14%         260               153    41.15%         120                74    38.33%
targets/openssl_11_6/repo/crypto/bio/bss_null.c                                                      33                25    24.24%           6                 2    66.67%          39                20    48.72%          26                13    50.00%
targets/openssl_11_6/repo/crypto/bio/bss_sock.c                                                      92                92     0.00%          10                10     0.00%         137               137     0.00%          58                58     0.00%
targets/openssl_11_6/repo/crypto/bio/ossl_core_bio.c                                                 42                18    57.14%          13                 7    46.15%          69                35    49.28%          16                 8    50.00%
targets/openssl_11_6/repo/crypto/bn/bn_add.c                                                         52                12    76.92%           4                 0   100.00%         122                13    89.34%          28                 6    78.57%
targets/openssl_11_6/repo/crypto/bn/bn_asm.c                                                       5407               648    88.02%          11                 2    81.82%         469                51    89.13%        1258               162    87.12%
targets/openssl_11_6/repo/crypto/bn/bn_blind.c                                                      211               208     1.42%          14                13     7.14%         196               193     1.53%         114               113     0.88%
targets/openssl_11_6/repo/crypto/bn/bn_conv.c                                                       216               150    30.56%           5                 3    40.00%         212               141    33.49%         124                96    22.58%
targets/openssl_11_6/repo/crypto/bn/bn_ctx.c                                                        220                56    74.55%          18                 3    83.33%         207                68    67.15%          62                20    67.74%
targets/openssl_11_6/repo/crypto/bn/bn_div.c                                                        130                19    85.38%           3                 0   100.00%         141                16    88.65%          54                 9    83.33%
targets/openssl_11_6/repo/crypto/bn/bn_err.c                                                          3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/bn/bn_exp.c                                                        734               526    28.34%          11                 8    27.27%         713               513    28.05%         436               335    23.17%
targets/openssl_11_6/repo/crypto/bn/bn_exp2.c                                                       171               171     0.00%           1                 1     0.00%         148               148     0.00%         116               116     0.00%
targets/openssl_11_6/repo/crypto/bn/bn_gcd.c                                                        323               169    47.68%           4                 2    50.00%         346               201    41.91%         224               132    41.07%
targets/openssl_11_6/repo/crypto/bn/bn_gf2m.c                                                       595               209    64.87%          22                 7    68.18%         717               208    70.99%         272               108    60.29%
targets/openssl_11_6/repo/crypto/bn/bn_intern.c                                                     127               122     3.94%           8                 6    25.00%         119               111     6.72%          50                48     4.00%
targets/openssl_11_6/repo/crypto/bn/bn_kron.c                                                        76                28    63.16%           1                 0   100.00%          74                20    72.97%          50                24    52.00%
targets/openssl_11_6/repo/crypto/bn/bn_lib.c                                                        597               260    56.45%          57                21    63.16%         699               307    56.08%         284               137    51.76%
targets/openssl_11_6/repo/crypto/bn/bn_local.h                                                       17                 1    94.12%           1                 0   100.00%           9                 3    66.67%           4                 1    75.00%
targets/openssl_11_6/repo/crypto/bn/bn_mod.c                                                        170               109    35.88%          13                 6    53.85%         200               119    40.50%          92                64    30.43%
targets/openssl_11_6/repo/crypto/bn/bn_mont.c                                                       179                52    70.95%          12                 1    91.67%         230                56    75.65%          90                41    54.44%
targets/openssl_11_6/repo/crypto/bn/bn_mul.c                                                        319               263    17.55%           8                 5    37.50%         482               386    19.92%         242               213    11.98%
targets/openssl_11_6/repo/crypto/bn/bn_nist.c                                                      1208               521    56.87%          13                 1    92.31%         585                45    92.31%         102                37    63.73%
targets/openssl_11_6/repo/crypto/bn/bn_prime.c                                                      390               390     0.00%          14                14     0.00%         350               350     0.00%         236               236     0.00%
targets/openssl_11_6/repo/crypto/bn/bn_print.c                                                       37                37     0.00%           3                 3     0.00%          42                42     0.00%          22                22     0.00%
targets/openssl_11_6/repo/crypto/bn/bn_rand.c                                                       209               178    14.83%          14                12    14.29%         194               161    17.01%         102                90    11.76%
targets/openssl_11_6/repo/crypto/bn/bn_recp.c                                                       115               115     0.00%           7                 7     0.00%         131               131     0.00%          60                60     0.00%
targets/openssl_11_6/repo/crypto/bn/bn_rsa_fips186_4.c                                              180               180     0.00%           5                 5     0.00%         159               159     0.00%         130               130     0.00%
targets/openssl_11_6/repo/crypto/bn/bn_shift.c                                                      106                24    77.36%           6                 0   100.00%         153                20    86.93%          38                12    68.42%
targets/openssl_11_6/repo/crypto/bn/bn_sqr.c                                                         80                42    47.50%           4                 1    75.00%         139                67    51.80%          48                29    39.58%
targets/openssl_11_6/repo/crypto/bn/bn_sqrt.c                                                       251               114    54.58%           1                 0   100.00%         209                95    54.55%         156                86    44.87%
targets/openssl_11_6/repo/crypto/bn/bn_word.c                                                       119                36    69.75%           5                 1    80.00%         140                52    62.86%          68                26    61.76%
targets/openssl_11_6/repo/crypto/bsearch.c                                                           27                 6    77.78%           1                 0   100.00%          28                 5    82.14%          20                 8    60.00%
targets/openssl_11_6/repo/crypto/buffer/buf_err.c                                                     3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/buffer/buffer.c                                                    119                60    49.58%           7                 2    71.43%         123                51    58.54%          44                24    45.45%
targets/openssl_11_6/repo/crypto/camellia/camellia.c                                                351               351     0.00%           5                 5     0.00%         160               160     0.00%          14                14     0.00%
targets/openssl_11_6/repo/crypto/camellia/cmll_cbc.c                                                  4                 4     0.00%           1                 1     0.00%           8                 8     0.00%           2                 2     0.00%
targets/openssl_11_6/repo/crypto/camellia/cmll_misc.c                                                15                15     0.00%           3                 3     0.00%          14                14     0.00%          10                10     0.00%
targets/openssl_11_6/repo/crypto/cast/c_cfb64.c                                                      21                21     0.00%           1                 1     0.00%          52                52     0.00%          10                10     0.00%
targets/openssl_11_6/repo/crypto/cast/c_ecb.c                                                         9                 9     0.00%           1                 1     0.00%          16                16     0.00%           2                 2     0.00%
targets/openssl_11_6/repo/crypto/cast/c_enc.c                                                       162               162     0.00%           3                 3     0.00%         125               125     0.00%          50                50     0.00%
targets/openssl_11_6/repo/crypto/cast/c_ofb64.c                                                      16                16     0.00%           1                 1     0.00%          40                40     0.00%           6                 6     0.00%
targets/openssl_11_6/repo/crypto/cast/c_skey.c                                                      200               200     0.00%           1                 1     0.00%          81                81     0.00%          12                12     0.00%
targets/openssl_11_6/repo/crypto/chacha/chacha_enc.c                                                 80                80     0.00%           2                 2     0.00%          64                64     0.00%          12                12     0.00%
targets/openssl_11_6/repo/crypto/cmac/cmac.c                                                        146               146     0.00%          10                10     0.00%         158               158     0.00%          84                84     0.00%
targets/openssl_11_6/repo/crypto/cmp/cmp_err.c                                                        3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/cmp/cmp_util.c                                                     218               216     0.92%          11                10     9.09%         191               188     1.57%         124               124     0.00%
targets/openssl_11_6/repo/crypto/cms/cms_err.c                                                        3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/comp/c_zlib.c                                                        2                 1    50.00%           2                 1    50.00%           6                 4    33.33%           0                 0         -
targets/openssl_11_6/repo/crypto/comp/comp_err.c                                                      3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/conf/conf_api.c                                                    160               155     3.12%          11                10     9.09%         140               137     2.14%          68                66     2.94%
targets/openssl_11_6/repo/crypto/conf/conf_def.c                                                    772               740     4.15%          24                18    25.00%         684               644     5.85%         346               339     2.02%
targets/openssl_11_6/repo/crypto/conf/conf_err.c                                                      3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/conf/conf_lib.c                                                    229               218     4.80%          35                32     8.57%         286               269     5.94%          74                70     5.41%
targets/openssl_11_6/repo/crypto/conf/conf_mall.c                                                     1                 1     0.00%           1                 1     0.00%          11                11     0.00%           0                 0         -
targets/openssl_11_6/repo/crypto/conf/conf_mod.c                                                    346               302    12.72%          27                21    22.22%         366               304    16.94%         146               131    10.27%
targets/openssl_11_6/repo/crypto/conf/conf_sap.c                                                     24                13    45.83%           3                 2    33.33%          27                12    55.56%          10                 6    40.00%
targets/openssl_11_6/repo/crypto/conf/conf_ssl.c                                                    110               110     0.00%           6                 6     0.00%         105               105     0.00%          38                38     0.00%
targets/openssl_11_6/repo/crypto/context.c                                                          208               109    47.60%          29                12    58.62%         299               157    47.49%         116                75    35.34%
targets/openssl_11_6/repo/crypto/core_algorithm.c                                                    51                12    76.47%           3                 0   100.00%          71                 8    88.73%          28                 9    67.86%
targets/openssl_11_6/repo/crypto/core_fetch.c                                                        45                19    57.78%           4                 0   100.00%          56                14    75.00%          24                12    50.00%
targets/openssl_11_6/repo/crypto/core_namemap.c                                                     260                61    76.54%          24                 2    91.67%         286                61    78.67%         130                41    68.46%
targets/openssl_11_6/repo/crypto/cpt_err.c                                                            3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/cpuid.c                                                              8                 7    12.50%           5                 4    20.00%          20                18    10.00%           2                 2     0.00%
targets/openssl_11_6/repo/crypto/crmf/crmf_err.c                                                      3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/cryptlib.c                                                           3                 3     0.00%           3                 3     0.00%          17                17     0.00%           0                 0         -
targets/openssl_11_6/repo/crypto/ct/ct_b64.c                                                        121               121     0.00%           4                 4     0.00%         109               109     0.00%          34                34     0.00%
targets/openssl_11_6/repo/crypto/ct/ct_err.c                                                          3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/ct/ct_log.c                                                        233               233     0.00%          17                17     0.00%         201               201     0.00%          60                60     0.00%
targets/openssl_11_6/repo/crypto/ct/ct_oct.c                                                        337               179    46.88%           8                 4    50.00%         292               160    45.21%         124                75    39.52%
targets/openssl_11_6/repo/crypto/ct/ct_prn.c                                                         39                12    69.23%           5                 1    80.00%          80                25    68.75%          32                18    43.75%
targets/openssl_11_6/repo/crypto/ct/ct_sct.c                                                        256               193    24.61%          27                20    25.93%         271               206    23.99%         112                84    25.00%
targets/openssl_11_6/repo/crypto/ct/ct_sct_ctx.c                                                    189               189     0.00%          10                10     0.00%         170               170     0.00%          86                86     0.00%
targets/openssl_11_6/repo/crypto/ct/ct_vfy.c                                                        100               100     0.00%           2                 2     0.00%          77                77     0.00%          50                50     0.00%
targets/openssl_11_6/repo/crypto/ct/ct_x509v3.c                                                      27                 4    85.19%           6                 1    83.33%          40                13    67.50%          10                 3    70.00%
targets/openssl_11_6/repo/crypto/ctype.c                                                             22                 5    77.27%           4                 1    75.00%          16                 3    81.25%          14                 3    78.57%
targets/openssl_11_6/repo/crypto/der_writer.c                                                       127               127     0.00%          14                14     0.00%         115               115     0.00%         108               108     0.00%
targets/openssl_11_6/repo/crypto/des/cfb64ede.c                                                     116               116     0.00%           2                 2     0.00%         140               140     0.00%         110               110     0.00%
targets/openssl_11_6/repo/crypto/des/cfb64enc.c                                                      22                22     0.00%           1                 1     0.00%          52                52     0.00%          10                10     0.00%
targets/openssl_11_6/repo/crypto/des/cfb_enc.c                                                       85                85     0.00%           1                 1     0.00%          84                84     0.00%          98                98     0.00%
targets/openssl_11_6/repo/crypto/des/des_enc.c                                                      373               373     0.00%           5                 5     0.00%         216               216     0.00%          50                50     0.00%
targets/openssl_11_6/repo/crypto/des/ecb3_enc.c                                                       8                 8     0.00%           1                 1     0.00%          18                18     0.00%           2                 2     0.00%
targets/openssl_11_6/repo/crypto/des/ecb_enc.c                                                       11                11     0.00%           2                 2     0.00%          28                28     0.00%           2                 2     0.00%
targets/openssl_11_6/repo/crypto/des/ncbc_enc.c                                                      61                61     0.00%           1                 1     0.00%          79                79     0.00%          46                46     0.00%
targets/openssl_11_6/repo/crypto/des/ofb64ede.c                                                      15                15     0.00%           1                 1     0.00%          38                38     0.00%           6                 6     0.00%
targets/openssl_11_6/repo/crypto/des/ofb64enc.c                                                      16                16     0.00%           1                 1     0.00%          40                40     0.00%           6                 6     0.00%
targets/openssl_11_6/repo/crypto/des/set_key.c                                                       48                48     0.00%           7                 7     0.00%          79                79     0.00%          18                18     0.00%
targets/openssl_11_6/repo/crypto/des/xcbc_enc.c                                                      65                65     0.00%           1                 1     0.00%          82                82     0.00%          46                46     0.00%
targets/openssl_11_6/repo/crypto/dh/dh_ameth.c                                                      342               306    10.53%          33                30     9.09%         376               329    12.50%         154               144     6.49%
targets/openssl_11_6/repo/crypto/dh/dh_asn1.c                                                        54                27    50.00%           3                 1    66.67%          83                50    39.76%          26                15    42.31%
targets/openssl_11_6/repo/crypto/dh/dh_backend.c                                                    158               141    10.76%           9                 7    22.22%         161               144    10.56%          94                88     6.38%
targets/openssl_11_6/repo/crypto/dh/dh_check.c                                                      288               288     0.00%           9                 9     0.00%         197               197     0.00%         130               130     0.00%
targets/openssl_11_6/repo/crypto/dh/dh_err.c                                                          3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_11_6/repo/crypto/dh/dh_gen.c                                                        114               114     0.00%           4                 4     0.00%         109               109     0.00%          60                60     0.00%
targets/openssl_11_6/repo/crypto/dh/dh_group_params.c                                                35                26    25.71%           6                 5    16.67%          45                35    22.22%          16                12    25.00%
targets/openssl_11_6/repo/crypto/dh/dh_kdf.c                                                         16                16     0.00%           2                 2     0.00%          35                35     0.00%           6                 6     0.00%
