Filename                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
targets/libtiff_7_1/repo/libtiff/tif_luv.c                                 831               805     3.13%          50                44    12.00%        1170              1097     6.24%         522               509     2.49%
targets/libtiff_7_1/repo/libtiff/tif_lzma.c                                150                91    39.33%          13                 4    69.23%         310               173    44.19%          98                63    35.71%
targets/libtiff_7_1/repo/libtiff/tif_lzw.c                                 489               232    52.56%          13                 6    53.85%         658               324    50.76%         240               139    42.08%
targets/libtiff_7_1/repo/libtiff/tif_next.c                                 59                55     6.78%           3                 1    66.67%          97                78    19.59%          48                47     2.08%
targets/libtiff_7_1/repo/libtiff/tif_ojpeg.c                              1138               429    62.30%          63                23    63.49%        1896               734    61.29%         786               286    63.61%
targets/libtiff_7_1/repo/libtiff/tif_open.c                                252               122    51.59%          28                24    14.29%         388               208    46.39%         144                70    51.39%
targets/libtiff_7_1/repo/libtiff/tif_packbits.c                            112                84    25.00%           6                 4    33.33%         211               135    36.02%          84                63    25.00%
targets/libtiff_7_1/repo/libtiff/tif_pixarlog.c                            890               709    20.34%          26                14    46.15%        1044               776    25.67%         560               464    17.14%
targets/libtiff_7_1/repo/libtiff/tif_predict.c                             404               326    19.31%          24                17    29.17%         571               445    22.07%         312               275    11.86%
targets/libtiff_7_1/repo/libtiff/tif_read.c                                752               401    46.68%          29                13    55.17%        1041               622    40.25%         450               282    37.33%
targets/libtiff_7_1/repo/libtiff/tif_stream.cxx                             74                58    21.62%          15                 9    40.00%         201               142    29.35%          60                51    15.00%
targets/libtiff_7_1/repo/libtiff/tif_strip.c                               145                38    73.79%          14                 6    57.14%         216                78    63.89%          86                23    73.26%
targets/libtiff_7_1/repo/libtiff/tif_swab.c                                 43                23    46.51%          13                 7    46.15%         125                73    41.60%          18                10    44.44%
targets/libtiff_7_1/repo/libtiff/tif_thunder.c                              92                 1    98.91%           4                 0   100.00%          97                 4    95.88%          68                 5    92.65%
targets/libtiff_7_1/repo/libtiff/tif_tile.c                                169                36    78.70%          11                 3    72.73%         191                60    68.59%         108                33    69.44%
targets/libtiff_7_1/repo/libtiff/tif_unix.c                                 92                80    13.04%          18                12    33.33%         166               146    12.05%          52                49     5.77%
targets/libtiff_7_1/repo/libtiff/tif_warning.c                              12                 7    41.67%           4                 2    50.00%          36                22    38.89%           8                 6    25.00%
targets/libtiff_7_1/repo/libtiff/tif_write.c                               519               519     0.00%          14                14     0.00%         496               496     0.00%         308               308     0.00%
targets/libtiff_7_1/repo/libtiff/tif_zip.c                                 210               134    36.19%          12                 4    66.67%         283               149    47.35%         110                80    27.27%

Files which contain no functions:
magma/src/canary.h                                                           0                 0         -           0                 0         -           0                 0         -           0                 0         -
magma/src/storage.h                                                          0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/t4.h                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/tif_config.h                                0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/tif_dir.h                                   0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/tif_fax3.h                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/tiff.h                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/tiffconf.h                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/tiffio.h                                    0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/tiffiop.h                                   0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/repo/libtiff/uvcode.h                                    0                 0         -           0                 0         -           0                 0         -           0                 0         -
targets/libtiff_7_1/work/include/tiff.h                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                    20537             11048    46.20%         831               436    47.53%       24693             13370    45.86%       13120              7240    44.82%
