Filename                                                                                       Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
targets/openssl_1_5/repo/crypto/asn1/a_sign.c                                                      284               284     0.00%           4                 4     0.00%         211               211     0.00%          96                96     0.00%
targets/openssl_1_5/repo/crypto/asn1/a_strex.c                                                     382               368     3.66%          14                13     7.14%         423               403     4.73%         220               214     2.73%
targets/openssl_1_5/repo/crypto/asn1/a_strnid.c                                                    123               123     0.00%          11                11     0.00%         129               129     0.00%          54                54     0.00%
targets/openssl_1_5/repo/crypto/asn1/a_time.c                                                      386               266    31.09%          19                11    42.11%         389               250    35.73%         250               185    26.00%
targets/openssl_1_5/repo/crypto/asn1/a_type.c                                                      136               110    19.12%           6                 4    33.33%         110                95    13.64%         100                90    10.00%
targets/openssl_1_5/repo/crypto/asn1/a_utctm.c                                                      54                54     0.00%           7                 7     0.00%          55                55     0.00%          32                32     0.00%
targets/openssl_1_5/repo/crypto/asn1/a_utf8.c                                                       92                14    84.78%           2                 0   100.00%          97                18    81.44%          64                12    81.25%
targets/openssl_1_5/repo/crypto/asn1/a_verify.c                                                    216               216     0.00%           4                 4     0.00%         144               144     0.00%          68                68     0.00%
targets/openssl_1_5/repo/crypto/asn1/ameth_lib.c                                                   183               120    34.43%          28                21    25.00%         241               163    32.37%          84                52    38.10%
targets/openssl_1_5/repo/crypto/asn1/asn1_err.c                                                      3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/asn1/asn1_gen.c                                                    661               661     0.00%          12                12     0.00%         541               541     0.00%         274               274     0.00%
targets/openssl_1_5/repo/crypto/asn1/asn1_lib.c                                                    279               119    57.35%          25                11    56.00%         337               132    60.83%         144                67    53.47%
targets/openssl_1_5/repo/crypto/asn1/asn1_parse.c                                                  349               349     0.00%           5                 5     0.00%         316               316     0.00%         228               228     0.00%
targets/openssl_1_5/repo/crypto/asn1/asn_moid.c                                                     61                61     0.00%           4                 4     0.00%          60                60     0.00%          20                20     0.00%
targets/openssl_1_5/repo/crypto/asn1/asn_mstbl.c                                                    98                98     0.00%           4                 4     0.00%          81                81     0.00%          40                40     0.00%
targets/openssl_1_5/repo/crypto/asn1/asn_pack.c                                                     50                47     6.00%           2                 1    50.00%          36                28    22.22%          20                19     5.00%
targets/openssl_1_5/repo/crypto/asn1/d2i_pr.c                                                      136               136     0.00%           7                 7     0.00%         155               155     0.00%          68                68     0.00%
targets/openssl_1_5/repo/crypto/asn1/evp_asn1.c                                                     95                95     0.00%           8                 8     0.00%          98                98     0.00%          36                36     0.00%
targets/openssl_1_5/repo/crypto/asn1/f_int.c                                                       127               127     0.00%           4                 4     0.00%         123               123     0.00%          58                58     0.00%
targets/openssl_1_5/repo/crypto/asn1/f_string.c                                                    113               113     0.00%           2                 2     0.00%         106               106     0.00%          48                48     0.00%
targets/openssl_1_5/repo/crypto/asn1/i2d_evp.c                                                     105               105     0.00%           5                 5     0.00%          92                92     0.00%          44                44     0.00%
targets/openssl_1_5/repo/crypto/asn1/nsseq.c                                                         5                 5     0.00%           1                 1     0.00%           8                 8     0.00%           2                 2     0.00%
targets/openssl_1_5/repo/crypto/asn1/p5_pbe.c                                                       73                73     0.00%           4                 4     0.00%          62                62     0.00%          24                24     0.00%
targets/openssl_1_5/repo/crypto/asn1/p5_pbev2.c                                                    133               133     0.00%           5                 5     0.00%         130               130     0.00%          64                64     0.00%
targets/openssl_1_5/repo/crypto/asn1/p5_scrypt.c                                                   181               181     0.00%           4                 4     0.00%         162               162     0.00%          80                80     0.00%
targets/openssl_1_5/repo/crypto/asn1/p8_pkey.c                                                      31                25    19.35%           7                 6    14.29%          44                36    18.18%          20                17    15.00%
targets/openssl_1_5/repo/crypto/asn1/t_pkey.c                                                       73                73     0.00%           2                 2     0.00%          59                59     0.00%          40                40     0.00%
targets/openssl_1_5/repo/crypto/asn1/tasn_dec.c                                                   1003               159    84.15%          15                 0   100.00%         821               111    86.48%         454                60    86.78%
targets/openssl_1_5/repo/crypto/asn1/tasn_enc.c                                                    437               142    67.51%           9                 1    88.89%         411               111    72.99%         276               101    63.41%
targets/openssl_1_5/repo/crypto/asn1/tasn_fre.c                                                    142                 5    96.48%           5                 0   100.00%         155                 4    97.42%          98                11    88.78%
targets/openssl_1_5/repo/crypto/asn1/tasn_new.c                                                    257                72    71.98%          10                 0   100.00%         261                66    74.71%         152                47    69.08%
targets/openssl_1_5/repo/crypto/asn1/tasn_prn.c                                                    385               385     0.00%          21                21     0.00%         393               393     0.00%         256               256     0.00%
targets/openssl_1_5/repo/crypto/asn1/tasn_typ.c                                                      3                 0   100.00%           2                 0   100.00%           8                 0   100.00%           0                 0         -
targets/openssl_1_5/repo/crypto/asn1/tasn_utl.c                                                    163                42    74.23%          13                 1    92.31%         158                26    83.54%          80                26    67.50%
targets/openssl_1_5/repo/crypto/asn1/x_algor.c                                                     120               105    12.50%           9                 7    22.22%         118               100    15.25%          70                62    11.43%
targets/openssl_1_5/repo/crypto/asn1/x_bignum.c                                                     65                43    33.85%           9                 5    44.44%          76                53    30.26%          32                24    25.00%
targets/openssl_1_5/repo/crypto/asn1/x_info.c                                                       22                22     0.00%           2                 2     0.00%          18                18     0.00%           4                 4     0.00%
targets/openssl_1_5/repo/crypto/asn1/x_int64.c                                                     218               170    22.02%          20                17    15.00%         158               121    23.42%          68                54    20.59%
targets/openssl_1_5/repo/crypto/asn1/x_pkey.c                                                       29                29     0.00%           2                 2     0.00%          25                25     0.00%          10                10     0.00%
targets/openssl_1_5/repo/crypto/asn1/x_sig.c                                                        10                10     0.00%           2                 2     0.00%          12                12     0.00%           8                 8     0.00%
targets/openssl_1_5/repo/crypto/asn1_dsa.c                                                         145                22    84.83%           6                 0   100.00%         111                18    83.78%         104                33    68.27%
targets/openssl_1_5/repo/crypto/async/arch/async_posix.c                                            17                17     0.00%           4                 4     0.00%          27                27     0.00%           4                 4     0.00%
targets/openssl_1_5/repo/crypto/async/arch/async_posix.h                                             9                 9     0.00%           1                 1     0.00%          16                16     0.00%           6                 6     0.00%
targets/openssl_1_5/repo/crypto/async/async.c                                                      309               303     1.94%          20                18    10.00%         308               299     2.92%         116               114     1.72%
targets/openssl_1_5/repo/crypto/async/async_err.c                                                    3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/async/async_wait.c                                                 116               113     2.59%          12                11     8.33%         167               162     2.99%          64                63     1.56%
targets/openssl_1_5/repo/crypto/bf/bf_cfb64.c                                                       21                21     0.00%           1                 1     0.00%          52                52     0.00%          10                10     0.00%
targets/openssl_1_5/repo/crypto/bf/bf_ecb.c                                                         10                10     0.00%           2                 2     0.00%          19                19     0.00%           2                 2     0.00%
targets/openssl_1_5/repo/crypto/bf/bf_enc.c                                                         94                94     0.00%           3                 3     0.00%         127               127     0.00%          46                46     0.00%
targets/openssl_1_5/repo/crypto/bf/bf_ofb64.c                                                       16                16     0.00%           1                 1     0.00%          40                40     0.00%           6                 6     0.00%
targets/openssl_1_5/repo/crypto/bf/bf_skey.c                                                        25                25     0.00%           1                 1     0.00%          42                42     0.00%          16                16     0.00%
targets/openssl_1_5/repo/crypto/bio/bf_buff.c                                                      350               261    25.43%           9                 4    55.56%         369               275    25.47%         188               151    19.68%
targets/openssl_1_5/repo/crypto/bio/bf_prefix.c                                                     90                90     0.00%           9                 9     0.00%         111               111     0.00%          56                56     0.00%
targets/openssl_1_5/repo/crypto/bio/bf_readbuff.c                                                  161               161     0.00%          10                10     0.00%         184               184     0.00%          88                88     0.00%
targets/openssl_1_5/repo/crypto/bio/bio_addr.c                                                     506               506     0.00%          28                28     0.00%         566               566     0.00%         236               236     0.00%
targets/openssl_1_5/repo/crypto/bio/bio_dump.c                                                      73                73     0.00%           9                 9     0.00%          94                94     0.00%          48                48     0.00%
targets/openssl_1_5/repo/crypto/bio/bio_err.c                                                        3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/bio/bio_lib.c                                                      718               557    22.42%          59                37    37.29%         650               475    26.92%         328               265    19.21%
targets/openssl_1_5/repo/crypto/bio/bio_meth.c                                                      78                42    46.15%          26                15    42.31%         130                68    47.69%          20                12    40.00%
targets/openssl_1_5/repo/crypto/bio/bio_print.c                                                    639               438    31.46%          12                 6    50.00%         683               468    31.48%         458               312    31.88%
targets/openssl_1_5/repo/crypto/bio/bio_sock.c                                                     186               185     0.54%          13                12     7.69%         195               193     1.03%          66                66     0.00%
targets/openssl_1_5/repo/crypto/bio/bio_sock2.c                                                    260               260     0.00%           6                 6     0.00%         162               162     0.00%          68                68     0.00%
targets/openssl_1_5/repo/crypto/bio/bss_conn.c                                                     393               393     0.00%          13                13     0.00%         421               421     0.00%         178               178     0.00%
targets/openssl_1_5/repo/crypto/bio/bss_core.c                                                      78                78     0.00%          13                13     0.00%         103               103     0.00%          50                50     0.00%
targets/openssl_1_5/repo/crypto/bio/bss_file.c                                                     234               214     8.55%          10                 9    10.00%         215               197     8.37%         110               107     2.73%
targets/openssl_1_5/repo/crypto/bio/bss_mem.c                                                      218                94    56.88%          14                 4    71.43%         260               114    56.15%         120                58    51.67%
targets/openssl_1_5/repo/crypto/bio/bss_null.c                                                      33                33     0.00%           6                 6     0.00%          39                39     0.00%          26                26     0.00%
targets/openssl_1_5/repo/crypto/bio/bss_sock.c                                                      92                92     0.00%          10                10     0.00%         137               137     0.00%          58                58     0.00%
targets/openssl_1_5/repo/crypto/bio/ossl_core_bio.c                                                 42                19    54.76%          13                 8    38.46%          69                38    44.93%          16                 8    50.00%
targets/openssl_1_5/repo/crypto/bn/bn_add.c                                                         52                12    76.92%           4                 0   100.00%         122                13    89.34%          28                 6    78.57%
targets/openssl_1_5/repo/crypto/bn/bn_asm.c                                                       5407               638    88.20%          11                 2    81.82%         469                51    89.13%        1258               152    87.92%
targets/openssl_1_5/repo/crypto/bn/bn_blind.c                                                      211               208     1.42%          14                13     7.14%         196               193     1.53%         114               113     0.88%
targets/openssl_1_5/repo/crypto/bn/bn_const.c                                                       32                32     0.00%           8                 8     0.00%          56                56     0.00%          12                12     0.00%
targets/openssl_1_5/repo/crypto/bn/bn_conv.c                                                       216               216     0.00%           5                 5     0.00%         212               212     0.00%         124               124     0.00%
targets/openssl_1_5/repo/crypto/bn/bn_ctx.c                                                        220                51    76.82%          18                 2    88.89%         207                62    70.05%          62                19    69.35%
targets/openssl_1_5/repo/crypto/bn/bn_div.c                                                        130                19    85.38%           3                 0   100.00%         141                16    88.65%          54                 9    83.33%
targets/openssl_1_5/repo/crypto/bn/bn_err.c                                                          3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/bn/bn_exp.c                                                        734               404    44.96%          11                 4    63.64%         713               360    49.51%         436               280    35.78%
targets/openssl_1_5/repo/crypto/bn/bn_exp2.c                                                       171                38    77.78%           1                 0   100.00%         148                27    81.76%         116                35    69.83%
targets/openssl_1_5/repo/crypto/bn/bn_gcd.c                                                        323               167    48.30%           4                 2    50.00%         346               199    42.49%         224               129    42.41%
targets/openssl_1_5/repo/crypto/bn/bn_gf2m.c                                                       595               211    64.54%          22                 7    68.18%         717               212    70.43%         272               109    59.93%
targets/openssl_1_5/repo/crypto/bn/bn_intern.c                                                     127                78    38.58%           8                 5    37.50%         119                66    44.54%          50                21    58.00%
targets/openssl_1_5/repo/crypto/bn/bn_kron.c                                                        76                76     0.00%           1                 1     0.00%          74                74     0.00%          50                50     0.00%
targets/openssl_1_5/repo/crypto/bn/bn_lib.c                                                        597               149    75.04%          57                 8    85.96%         699               169    75.82%         284                86    69.72%
targets/openssl_1_5/repo/crypto/bn/bn_local.h                                                       17                 1    94.12%           1                 0   100.00%           9                 3    66.67%           4                 1    75.00%
targets/openssl_1_5/repo/crypto/bn/bn_mod.c                                                        170                88    48.24%          13                 5    61.54%         200                96    52.00%          92                51    44.57%
targets/openssl_1_5/repo/crypto/bn/bn_mont.c                                                       179                37    79.33%          12                 0   100.00%         230                37    83.91%          90                33    63.33%
targets/openssl_1_5/repo/crypto/bn/bn_mul.c                                                        319                61    80.88%           8                 2    75.00%         482                88    81.74%         242                59    75.62%
targets/openssl_1_5/repo/crypto/bn/bn_nist.c                                                      1208               521    56.87%          13                 1    92.31%         585                45    92.31%         102                37    63.73%
targets/openssl_1_5/repo/crypto/bn/bn_prime.c                                                      390               390     0.00%          14                14     0.00%         350               350     0.00%         236               236     0.00%
targets/openssl_1_5/repo/crypto/bn/bn_print.c                                                       37                37     0.00%           3                 3     0.00%          42                42     0.00%          22                22     0.00%
targets/openssl_1_5/repo/crypto/bn/bn_rand.c                                                       209               142    32.06%          14                10    28.57%         194               129    33.51%         102                73    28.43%
targets/openssl_1_5/repo/crypto/bn/bn_recp.c                                                       115               115     0.00%           7                 7     0.00%         131               131     0.00%          60                60     0.00%
targets/openssl_1_5/repo/crypto/bn/bn_rsa_fips186_4.c                                              180               180     0.00%           5                 5     0.00%         159               159     0.00%         130               130     0.00%
targets/openssl_1_5/repo/crypto/bn/bn_shift.c                                                      106                22    79.25%           6                 0   100.00%         153                18    88.24%          38                10    73.68%
targets/openssl_1_5/repo/crypto/bn/bn_sqr.c                                                         80                 7    91.25%           4                 0   100.00%         139                11    92.09%          48                 8    83.33%
targets/openssl_1_5/repo/crypto/bn/bn_sqrt.c                                                       251               207    17.53%           1                 0   100.00%         209               160    23.44%         156               134    14.10%
targets/openssl_1_5/repo/crypto/bn/bn_word.c                                                       119                61    48.74%           5                 2    60.00%         140                77    45.00%          68                39    42.65%
targets/openssl_1_5/repo/crypto/bsearch.c                                                           27                 2    92.59%           1                 0   100.00%          28                 2    92.86%          20                 4    80.00%
targets/openssl_1_5/repo/crypto/buffer/buf_err.c                                                     3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/buffer/buffer.c                                                    119                57    52.10%           7                 2    71.43%         123                48    60.98%          44                22    50.00%
targets/openssl_1_5/repo/crypto/camellia/camellia.c                                                351                 9    97.44%           5                 2    60.00%         160                10    93.75%          14                 5    64.29%
targets/openssl_1_5/repo/crypto/camellia/cmll_cbc.c                                                  4                 0   100.00%           1                 0   100.00%           8                 0   100.00%           2                 0   100.00%
targets/openssl_1_5/repo/crypto/camellia/cmll_misc.c                                                15                 2    86.67%           3                 0   100.00%          14                 2    85.71%          10                 4    60.00%
targets/openssl_1_5/repo/crypto/cast/c_cfb64.c                                                      21                21     0.00%           1                 1     0.00%          52                52     0.00%          10                10     0.00%
targets/openssl_1_5/repo/crypto/cast/c_ecb.c                                                         9                 9     0.00%           1                 1     0.00%          16                16     0.00%           2                 2     0.00%
targets/openssl_1_5/repo/crypto/cast/c_enc.c                                                       162               162     0.00%           3                 3     0.00%         125               125     0.00%          50                50     0.00%
targets/openssl_1_5/repo/crypto/cast/c_ofb64.c                                                      16                16     0.00%           1                 1     0.00%          40                40     0.00%           6                 6     0.00%
targets/openssl_1_5/repo/crypto/cast/c_skey.c                                                      200               200     0.00%           1                 1     0.00%          81                81     0.00%          12                12     0.00%
targets/openssl_1_5/repo/crypto/chacha/chacha_enc.c                                                 80                 7    91.25%           2                 0   100.00%          64                 4    93.75%          12                 3    75.00%
targets/openssl_1_5/repo/crypto/cmac/cmac.c                                                        146               146     0.00%          10                10     0.00%         158               158     0.00%          84                84     0.00%
targets/openssl_1_5/repo/crypto/cmp/cmp_err.c                                                        3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/cmp/cmp_util.c                                                     218               216     0.92%          11                10     9.09%         191               188     1.57%         124               124     0.00%
targets/openssl_1_5/repo/crypto/cms/cms_err.c                                                        3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/comp/c_zlib.c                                                        2                 0   100.00%           2                 0   100.00%           6                 0   100.00%           0                 0         -
targets/openssl_1_5/repo/crypto/comp/comp_err.c                                                      3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/comp/comp_lib.c                                                     47                43     8.51%           8                 6    25.00%          56                50    10.71%          20                19     5.00%
targets/openssl_1_5/repo/crypto/conf/conf_api.c                                                    160               155     3.12%          11                10     9.09%         140               137     2.14%          68                66     2.94%
targets/openssl_1_5/repo/crypto/conf/conf_def.c                                                    772               740     4.15%          24                18    25.00%         684               644     5.85%         346               339     2.02%
targets/openssl_1_5/repo/crypto/conf/conf_err.c                                                      3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/conf/conf_lib.c                                                    229               218     4.80%          35                32     8.57%         286               269     5.94%          74                70     5.41%
targets/openssl_1_5/repo/crypto/conf/conf_mall.c                                                     1                 1     0.00%           1                 1     0.00%          11                11     0.00%           0                 0         -
targets/openssl_1_5/repo/crypto/conf/conf_mod.c                                                    346               280    19.08%          27                20    25.93%         366               277    24.32%         146               120    17.81%
targets/openssl_1_5/repo/crypto/conf/conf_sap.c                                                     24                13    45.83%           3                 2    33.33%          27                12    55.56%          10                 6    40.00%
targets/openssl_1_5/repo/crypto/conf/conf_ssl.c                                                    110               105     4.55%           6                 5    16.67%         105                98     6.67%          38                36     5.26%
targets/openssl_1_5/repo/crypto/context.c                                                          208                99    52.40%          29                 9    68.97%         299               142    52.51%         116                71    38.79%
targets/openssl_1_5/repo/crypto/core_algorithm.c                                                    51                12    76.47%           3                 0   100.00%          71                 8    88.73%          28                 9    67.86%
targets/openssl_1_5/repo/crypto/core_fetch.c                                                        45                19    57.78%           4                 0   100.00%          56                14    75.00%          24                12    50.00%
targets/openssl_1_5/repo/crypto/core_namemap.c                                                     260                62    76.15%          24                 2    91.67%         286                62    78.32%         130                42    67.69%
targets/openssl_1_5/repo/crypto/cpt_err.c                                                            3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/cpuid.c                                                              8                 3    62.50%           5                 3    40.00%          20                 9    55.00%           2                 0   100.00%
targets/openssl_1_5/repo/crypto/crmf/crmf_err.c                                                      3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/cryptlib.c                                                           3                 3     0.00%           3                 3     0.00%          17                17     0.00%           0                 0         -
targets/openssl_1_5/repo/crypto/ct/ct_b64.c                                                        121               121     0.00%           4                 4     0.00%         109               109     0.00%          34                34     0.00%
targets/openssl_1_5/repo/crypto/ct/ct_err.c                                                          3                 0   100.00%           1                 0   100.00%           7                 0   100.00%           2                 1    50.00%
targets/openssl_1_5/repo/crypto/ct/ct_log.c                                                        233               212     9.01%          17                15    11.76%         201               185     7.96%          60                56     6.67%
targets/openssl_1_5/repo/crypto/ct/ct_oct.c                                                        337               337     0.00%           8                 8     0.00%         292               292     0.00%         124               124     0.00%
targets/openssl_1_5/repo/crypto/ct/ct_policy.c                                                      53                53     0.00%          11                11     0.00%          60                60     0.00%          12                12     0.00%
targets/openssl_1_5/repo/crypto/ct/ct_prn.c                                                         39                39     0.00%           5                 5     0.00%          80                80     0.00%          32                32     0.00%
targets/openssl_1_5/repo/crypto/ct/ct_sct.c                                                        256               254     0.78%          27                26     3.70%         271               268     1.11%         112               112     0.00%
targets/openssl_1_5/repo/crypto/ct/ct_sct_ctx.c                                                    189               189     0.00%          10                10     0.00%         170               170     0.00%          86                86     0.00%
targets/openssl_1_5/repo/crypto/ct/ct_vfy.c                                                        100               100     0.00%           2                 2     0.00%          77                77     0.00%          50                50     0.00%
targets/openssl_1_5/repo/crypto/ct/ct_x509v3.c                                                      27                27     0.00%           6                 6     0.00%          40                40     0.00%          10                10     0.00%
targets/openssl_1_5/repo/crypto/ctype.c                                                             22                 5    77.27%           4                 1    75.00%          16                 3    81.25%          14                 3    78.57%
targets/openssl_1_5/repo/crypto/der_writer.c                                                       127               102    19.69%          14                 9    35.71%         115                89    22.61%         108                95    12.04%
targets/openssl_1_5/repo/crypto/des/cfb64ede.c                                                     116               116     0.00%           2                 2     0.00%         140               140     0.00%         110               110     0.00%
targets/openssl_1_5/repo/crypto/des/cfb64enc.c                                                      22                22     0.00%           1                 1     0.00%          52                52     0.00%          10                10     0.00%
targets/openssl_1_5/repo/crypto/des/cfb_enc.c                                                       85                85     0.00%           1                 1     0.00%          84                84     0.00%          98                98     0.00%
targets/openssl_1_5/repo/crypto/des/des_enc.c                                                      373               174    53.35%           5                 1    80.00%         216                77    64.35%          50                40    20.00%
targets/openssl_1_5/repo/crypto/des/ecb3_enc.c                                                       8                 8     0.00%           1                 1     0.00%          18                18     0.00%           2                 2     0.00%
targets/openssl_1_5/repo/crypto/des/ecb_enc.c                                                       11                11     0.00%           2                 2     0.00%          28                28     0.00%           2                 2     0.00%
targets/openssl_1_5/repo/crypto/des/ncbc_enc.c                                                      61                61     0.00%           1                 1     0.00%          79                79     0.00%          46                46     0.00%
targets/openssl_1_5/repo/crypto/des/ofb64ede.c                                                      15                15     0.00%           1                 1     0.00%          38                38     0.00%           6                 6     0.00%
targets/openssl_1_5/repo/crypto/des/ofb64enc.c                                                      16                16     0.00%           1                 1     0.00%          40                40     0.00%           6                 6     0.00%
targets/openssl_1_5/repo/crypto/des/set_key.c                                                       48                30    37.50%           7                 6    14.29%          79                34    56.96%          18                14    22.22%
targets/openssl_1_5/repo/crypto/des/xcbc_enc.c                                                      65                65     0.00%           1                 1     0.00%          82                82     0.00%          46                46     0.00%
targets/openssl_1_5/repo/crypto/dh/dh_ameth.c                                                      342               306    10.53%          33                30     9.09%         376               329    12.50%         154               144     6.49%
targets/openssl_1_5/repo/crypto/dh/dh_asn1.c                                                        54                27    50.00%           3                 1    66.67%          83                50    39.76%          26                15    42.31%
targets/openssl_1_5/repo/crypto/dh/dh_backend.c                                                    158               111    29.75%           9                 4    55.56%         161               110    31.68%          94                75    20.21%
targets/openssl_1_5/repo/crypto/dh/dh_check.c                                                      288               228    20.83%           9                 6    33.33%         197               153    22.34%         130               106    18.46%
